date,total_arrivals,foreign_tourists,mre_arrivals,month
2003-02-17,6843,3490,3353,2
2003-02-18,6089,3105,2984,2
2003-02-19,7142,3642,3500,2
2003-02-20,6144,3133,3011,2
2003-02-21,6804,3470,3334,2
2003-02-22,6331,3229,3102,2
2003-02-23,6214,3169,3045,2
2003-02-24,6265,3195,3070,2
2003-02-25,6653,3393,3260,2
2003-02-26,5958,3039,2919,2
2003-02-27,6077,3099,2978,2
2003-02-28,6877,3507,3370,2
2003-02-01,6890,3514,3376,2
2003-02-02,5915,3017,2898,2
2003-02-03,6918,3528,3390,2
2003-02-04,6537,3334,3203,2
2003-02-05,7242,3693,3549,2
2003-03-06,8140,4151,3989,3
2003-03-07,8105,4134,3971,3
2003-03-08,9203,4694,4509,3
2003-03-09,9397,4792,4605,3
2003-03-10,10071,5136,4935,3
2003-03-11,10090,5146,4944,3
2003-03-12,8929,4554,4375,3
2003-03-13,9377,4782,4595,3
2003-03-14,7767,3961,3806,3
2003-03-15,8352,4260,4092,3
2003-03-16,8099,4130,3969,3
2003-03-17,8284,4225,4059,3
2003-03-18,8335,4251,4084,3
2003-03-19,9157,4670,4487,3
2003-03-20,7498,3824,3674,3
2003-03-21,8479,4324,4155,3
2003-03-22,7933,4046,3887,3
2003-03-23,8017,4089,3928,3
2003-03-24,10048,5124,4924,3
2003-03-25,9792,4994,4798,3
2003-03-26,9442,4815,4627,3
2003-03-27,8145,4154,3991,3
2003-03-28,7687,3920,3767,3
2003-03-01,7512,3831,3681,3
2003-03-02,8906,4542,4364,3
2003-03-03,7932,4045,3887,3
2003-03-04,7576,3864,3712,3
2003-03-05,9516,4853,4663,3
2003-03-06,9299,4742,4557,3
2003-03-07,9716,4955,4761,3
2003-03-08,8348,4257,4091,3
2003-04-09,8920,4549,4371,4
2003-04-10,9285,4735,4550,4
2003-04-11,11024,5622,5402,4
2003-04-12,10968,5594,5374,4
2003-04-13,9968,5084,4884,4
2003-04-14,10623,5418,5205,4
2003-04-15,9066,4624,4442,4
2003-04-16,9210,4697,4513,4
2003-04-17,10177,5190,4987,4
2003-04-18,10687,5450,5237,4
2003-04-19,9739,4967,4772,4
2003-04-20,11005,5613,5392,4
2003-04-21,10700,5457,5243,4
2003-04-22,10417,5313,5104,4
2003-04-23,11188,5706,5482,4
2003-04-24,8897,4537,4360,4
2003-04-25,10881,5549,5332,4
2003-04-26,9402,4795,4607,4
2003-04-27,10714,5464,5250,4
2003-04-28,9288,4737,4551,4
2003-04-01,10325,5266,5059,4
2003-04-02,10091,5146,4945,4
2003-04-03,10082,5142,4940,4
2003-04-04,9790,4993,4797,4
2003-04-05,10414,5311,5103,4
2003-04-06,8709,4442,4267,4
2003-04-07,10044,5122,4922,4
2003-04-08,11394,5811,5583,4
2003-04-09,11150,5687,5463,4
2003-04-10,10826,5521,5305,4
2003-05-11,10369,5288,5081,5
2003-05-12,10810,5513,5297,5
2003-05-13,10474,5342,5132,5
2003-05-14,10192,5198,4994,5
2003-05-15,8653,4413,4240,5
2003-05-16,11181,5702,5479,5
2003-05-17,8732,4453,4279,5
2003-05-18,10036,5118,4918,5
2003-05-19,9072,4627,4445,5
2003-05-20,10900,5559,5341,5
2003-05-21,8766,4471,4295,5
2003-05-22,8885,4531,4354,5
2003-05-23,9820,5008,4812,5
2003-05-24,8571,4371,4200,5
2003-05-25,10350,5279,5071,5
2003-05-26,10712,5463,5249,5
2003-05-27,9021,4601,4420,5
2003-05-28,9961,5080,4881,5
2003-05-01,9429,4809,4620,5
2003-05-02,9552,4872,4680,5
2003-05-03,9950,5075,4875,5
2003-05-04,11149,5686,5463,5
2003-05-05,11226,5725,5501,5
2003-05-06,11068,5645,5423,5
2003-05-07,11109,5666,5443,5
2003-05-08,8674,4424,4250,5
2003-05-09,9088,4635,4453,5
2003-05-10,10529,5370,5159,5
2003-05-11,9122,4652,4470,5
2003-05-12,10339,5273,5066,5
2003-05-13,9761,4978,4783,5
2003-06-14,9290,4738,4552,6
2003-06-15,9009,4595,4414,6
2003-06-16,9726,4960,4766,6
2003-06-17,9419,4804,4615,6
2003-06-18,9760,4978,4782,6
2003-06-19,7772,3964,3808,6
2003-06-20,9234,4709,4525,6
2003-06-21,8738,4456,4282,6
2003-06-22,9900,5049,4851,6
2003-06-23,8552,4362,4190,6
2003-06-24,8320,4243,4077,6
2003-06-25,9914,5056,4858,6
2003-06-26,8886,4532,4354,6
2003-06-27,8544,4357,4187,6
2003-06-28,10046,5123,4923,6
2003-06-01,7806,3981,3825,6
2003-06-02,9851,5024,4827,6
2003-06-03,9394,4791,4603,6
2003-06-04,8112,4137,3975,6
2003-06-05,7662,3908,3754,6
2003-06-06,9503,4847,4656,6
2003-06-07,8077,4119,3958,6
2003-06-08,7760,3958,3802,6
2003-06-09,8924,4551,4373,6
2003-06-10,8431,4300,4131,6
2003-06-11,8832,4504,4328,6
2003-06-12,9098,4640,4458,6
2003-06-13,9477,4833,4644,6
2003-06-14,8687,4430,4257,6
2003-06-15,7992,4076,3916,6
2003-07-16,15630,7971,7659,7
2003-07-17,12877,6567,6310,7
2003-07-18,16896,8617,8279,7
2003-07-19,14710,7502,7208,7
2003-07-20,16906,8622,8284,7
2003-07-21,14050,7166,6884,7
2003-07-22,17280,8813,8467,7
2003-07-23,16958,8649,8309,7
2003-07-24,16666,8500,8166,7
2003-07-25,13612,6942,6670,7
2003-07-26,14302,7294,7008,7
2003-07-27,16298,8312,7986,7
2003-07-28,14467,7378,7089,7
2003-07-01,14974,7637,7337,7
2003-07-02,15035,7668,7367,7
2003-07-03,13540,6905,6635,7
2003-07-04,14082,7182,6900,7
2003-07-05,16995,8667,8328,7
2003-07-06,16019,8170,7849,7
2003-07-07,13383,6825,6558,7
2003-07-08,15882,8100,7782,7
2003-07-09,16134,8228,7906,7
2003-07-10,15733,8024,7709,7
2003-07-11,14098,7190,6908,7
2003-07-12,17240,8792,8448,7
2003-07-13,15981,8150,7831,7
2003-07-14,16877,8607,8270,7
2003-07-15,15984,8152,7832,7
2003-07-16,14642,7467,7175,7
2003-07-17,15692,8003,7689,7
2003-08-18,16156,8240,7916,8
2003-08-19,19524,9957,9567,8
2003-08-20,18108,9235,8873,8
2003-08-21,18591,9481,9110,8
2003-08-22,17340,8843,8497,8
2003-08-23,15634,7973,7661,8
2003-08-24,18332,9349,8983,8
2003-08-25,19136,9759,9377,8
2003-08-26,16877,8607,8270,8
2003-08-27,15478,7894,7584,8
2003-08-28,18451,9410,9041,8
2003-08-01,15918,8118,7800,8
2003-08-02,15119,7711,7408,8
2003-08-03,15496,7903,7593,8
2003-08-04,18101,9232,8869,8
2003-08-05,15356,7832,7524,8
2003-08-06,17149,8746,8403,8
2003-08-07,18588,9480,9108,8
2003-08-08,16351,8339,8012,8
2003-08-09,19533,9962,9571,8
2003-08-10,18583,9477,9106,8
2003-08-11,18082,9222,8860,8
2003-08-12,16006,8163,7843,8
2003-08-13,20252,10329,9923,8
2003-08-14,15533,7922,7611,8
2003-08-15,16897,8617,8280,8
2003-08-16,15521,7916,7605,8
2003-08-17,15494,7902,7592,8
2003-08-18,17762,9059,8703,8
2003-08-19,16741,8538,8203,8
2003-08-20,19967,10183,9784,8
2003-09-21,12486,6368,6118,9
2003-09-22,12551,6401,6150,9
2003-09-23,12833,6545,6288,9
2003-09-24,14055,7168,6887,9
2003-09-25,13497,6883,6614,9
2003-09-26,12873,6565,6308,9
2003-09-27,11170,5697,5473,9
2003-09-28,13142,6702,6440,9
2003-09-01,13567,6919,6648,9
2003-09-02,12107,6175,5932,9
2003-09-03,12612,6432,6180,9
2003-09-04,13716,6995,6721,9
2003-09-05,13478,6874,6604,9
2003-09-06,12789,6522,6267,9
2003-09-07,12520,6385,6135,9
2003-09-08,12727,6491,6236,9
2003-09-09,12377,6312,6065,9
2003-09-10,11999,6119,5880,9
2003-09-11,11385,5806,5579,9
2003-09-12,11675,5954,5721,9
2003-09-13,11869,6053,5816,9
2003-09-14,13113,6688,6425,9
2003-09-15,11812,6024,5788,9
2003-09-16,14264,7275,6989,9
2003-09-17,10800,5508,5292,9
2003-09-18,11312,5769,5543,9
2003-09-19,13925,7102,6823,9
2003-09-20,13733,7004,6729,9
2003-09-21,11906,6072,5834,9
2003-09-22,12320,6283,6037,9
2003-10-23,12985,6622,6363,10
2003-10-24,12355,6301,6054,10
2003-10-25,12411,6330,6081,10
2003-10-26,11169,5696,5473,10
2003-10-27,11711,5973,5738,10
2003-10-28,10522,5366,5156,10
2003-10-01,10171,5187,4984,10
2003-10-02,12519,6385,6134,10
2003-10-03,12632,6442,6190,10
2003-10-04,9943,5071,4872,10
2003-10-05,12562,6407,6155,10
2003-10-06,13025,6643,6382,10
2003-10-07,10285,5245,5040,10
2003-10-08,12633,6443,6190,10
2003-10-09,10657,5435,5222,10
2003-10-10,9964,5082,4882,10
2003-10-11,11113,5668,5445,10
2003-10-12,11484,5857,5627,10
2003-10-13,10491,5350,5141,10
2003-10-14,11196,5710,5486,10
2003-10-15,10806,5511,5295,10
2003-10-16,12891,6574,6317,10
2003-10-17,9856,5027,4829,10
2003-10-18,11226,5725,5501,10
2003-10-19,10265,5235,5030,10
2003-10-20,9961,5080,4881,10
2003-10-21,12976,6618,6358,10
2003-10-22,11336,5781,5555,10
2003-10-23,12234,6239,5995,10
2003-10-24,12434,6341,6093,10
2003-10-25,10673,5443,5230,10
2003-11-26,10105,5154,4951,11
2003-11-27,9559,4875,4684,11
2003-11-28,9333,4760,4573,11
2003-11-01,9341,4764,4577,11
2003-11-02,7830,3993,3837,11
2003-11-03,9733,4964,4769,11
2003-11-04,8947,4563,4384,11
2003-11-05,7533,3842,3691,11
2003-11-06,8161,4162,3999,11
2003-11-07,9840,5018,4822,11
2003-11-08,8784,4480,4304,11
2003-11-09,7837,3997,3840,11
2003-11-10,7645,3899,3746,11
2003-11-11,8647,4410,4237,11
2003-11-12,9117,4650,4467,11
2003-11-13,7849,4003,3846,11
2003-11-14,9141,4662,4479,11
2003-11-15,9723,4959,4764,11
2003-11-16,9364,4776,4588,11
2003-11-17,9048,4614,4434,11
2003-11-18,8138,4150,3988,11
2003-11-19,9908,5053,4855,11
2003-11-20,9887,5042,4845,11
2003-11-21,9930,5064,4866,11
2003-11-22,8179,4171,4008,11
2003-11-23,9396,4792,4604,11
2003-11-24,8942,4560,4382,11
2003-11-25,9103,4643,4460,11
2003-11-26,8563,4367,4196,11
2003-11-27,8007,4084,3923,11
2003-12-28,7783,3969,3814,12
2003-12-01,8982,4581,4401,12
2003-12-02,8964,4572,4392,12
2003-12-03,8674,4424,4250,12
2003-12-04,7509,3830,3679,12
2003-12-05,7576,3864,3712,12
2003-12-06,10137,5170,4967,12
2003-12-07,8902,4540,4362,12
2003-12-08,8435,4302,4133,12
2003-12-09,9146,4664,4482,12
2003-12-10,9671,4932,4739,12
2003-12-11,9972,5086,4886,12
2003-12-12,10012,5106,4906,12
2003-12-13,9119,4651,4468,12
2003-12-14,8255,4210,4045,12
2003-12-15,7686,3920,3766,12
2003-12-16,10123,5163,4960,12
2003-12-17,9161,4672,4489,12
2003-12-18,9300,4743,4557,12
2003-12-19,8877,4527,4350,12
2003-12-20,7797,3976,3821,12
2003-12-21,7561,3856,3705,12
2003-12-22,9203,4694,4509,12
2003-12-23,10073,5137,4936,12
2003-12-24,9682,4938,4744,12
2003-12-25,7770,3963,3807,12
2003-12-26,10120,5161,4959,12
2003-12-27,7643,3898,3745,12
2003-12-28,9198,4691,4507,12
2003-12-01,9896,5047,4849,12
2004-01-01,8704,4439,4265,1
2004-01-02,9373,4780,4593,1
2004-01-03,8610,4391,4219,1
2004-01-04,8350,4259,4091,1
2004-01-05,7194,3669,3525,1
2004-01-06,8706,4440,4266,1
2004-01-07,7088,3615,3473,1
2004-01-08,8802,4489,4313,1
2004-01-09,7250,3698,3552,1
2004-01-10,8524,4347,4177,1
2004-01-11,8890,4534,4356,1
2004-01-12,7686,3920,3766,1
2004-01-13,8509,4340,4169,1
2004-01-14,9375,4781,4594,1
2004-01-15,8248,4206,4042,1
2004-01-16,7779,3967,3812,1
2004-01-17,8463,4316,4147,1
2004-01-18,7271,3708,3563,1
2004-01-19,7225,3685,3540,1
2004-01-20,8582,4377,4205,1
2004-01-21,9201,4693,4508,1
2004-01-22,7920,4039,3881,1
2004-01-23,9118,4650,4468,1
2004-01-24,8406,4287,4119,1
2004-01-25,7031,3586,3445,1
2004-01-26,9006,4593,4413,1
2004-01-27,7266,3706,3560,1
2004-01-28,8806,4491,4315,1
2004-01-01,7872,4015,3857,1
2004-01-02,9232,4708,4524,1
2004-01-03,9064,4623,4441,1
2004-02-04,7111,3627,3484,2
2004-02-05,6015,3068,2947,2
2004-02-06,7469,3809,3660,2
2004-02-07,7714,3934,3780,2
2004-02-08,6297,3211,3086,2
2004-02-09,7628,3890,3738,2
2004-02-10,5846,2981,2865,2
2004-02-11,6715,3425,3290,2
2004-02-12,7632,3892,3740,2
2004-02-13,6101,3112,2989,2
2004-02-14,6103,3113,2990,2
2004-02-15,7074,3608,3466,2
2004-02-16,6800,3468,3332,2
2004-02-17,6820,3478,3342,2
2004-02-18,6080,3101,2979,2
2004-02-19,7364,3756,3608,2
2004-02-20,7808,3982,3826,2
2004-02-21,6747,3441,3306,2
2004-02-22,6823,3480,3343,2
2004-02-23,6750,3443,3307,2
2004-02-24,6402,3265,3137,2
2004-02-25,6564,3348,3216,2
2004-02-26,7156,3650,3506,2
2004-02-27,6952,3546,3406,2
2004-02-28,5848,2982,2866,2
2004-02-01,7329,3738,3591,2
2004-02-02,6844,3490,3354,2
2004-02-03,7859,4008,3851,2
2004-02-04,7770,3963,3807,2
2004-02-05,7292,3719,3573,2
2004-03-06,10426,5317,5109,3
2004-03-07,9615,4904,4711,3
2004-03-08,9691,4942,4749,3
2004-03-09,10905,5562,5343,3
2004-03-10,9278,4732,4546,3
2004-03-11,9347,4767,4580,3
2004-03-12,10448,5328,5120,3
2004-03-13,10438,5323,5115,3
2004-03-14,9333,4760,4573,3
2004-03-15,9503,4847,4656,3
2004-03-16,10736,5475,5261,3
2004-03-17,9489,4839,4650,3
2004-03-18,9225,4705,4520,3
2004-03-19,8446,4307,4139,3
2004-03-20,10833,5525,5308,3
2004-03-21,10478,5344,5134,3
2004-03-22,9797,4996,4801,3
2004-03-23,10651,5432,5219,3
2004-03-24,9208,4696,4512,3
2004-03-25,8308,4237,4071,3
2004-03-26,10121,5162,4959,3
2004-03-27,10268,5237,5031,3
2004-03-28,10891,5554,5337,3
2004-03-01,8243,4204,4039,3
2004-03-02,9144,4663,4481,3
2004-03-03,8521,4346,4175,3
2004-03-04,10872,5545,5327,3
2004-03-05,10830,5523,5307,3
2004-03-06,10519,5365,5154,3
2004-03-07,8900,4539,4361,3
2004-03-08,9982,5091,4891,3
2004-04-09,11403,5816,5587,4
2004-04-10,9363,4775,4588,4
2004-04-11,9911,5055,4856,4
2004-04-12,9774,4985,4789,4
2004-04-13,10314,5260,5054,4
2004-04-14,11790,6013,5777,4
2004-04-15,9523,4857,4666,4
2004-04-16,11396,5812,5584,4
2004-04-17,10374,5291,5083,4
2004-04-18,10428,5318,5110,4
2004-04-19,11199,5711,5488,4
2004-04-20,10932,5575,5357,4
2004-04-21,11803,6020,5783,4
2004-04-22,10312,5259,5053,4
2004-04-23,11251,5738,5513,4
2004-04-24,11381,5804,5577,4
2004-04-25,12254,6250,6004,4
2004-04-26,11815,6026,5789,4
2004-04-27,11239,5732,5507,4
2004-04-28,11709,5972,5737,4
2004-04-01,12102,6172,5930,4
2004-04-02,9620,4906,4714,4
2004-04-03,10847,5532,5315,4
2004-04-04,9402,4795,4607,4
2004-04-05,10226,5215,5011,4
2004-04-06,11264,5745,5519,4
2004-04-07,11299,5762,5537,4
2004-04-08,9337,4762,4575,4
2004-04-09,12570,6411,6159,4
2004-04-10,10134,5168,4966,4
2004-05-11,10947,5583,5364,5
2004-05-12,9516,4853,4663,5
2004-05-13,10645,5429,5216,5
2004-05-14,10209,5207,5002,5
2004-05-15,12057,6149,5908,5
2004-05-16,12363,6305,6058,5
2004-05-17,10183,5193,4990,5
2004-05-18,11645,5939,5706,5
2004-05-19,11884,6061,5823,5
2004-05-20,11461,5845,5616,5
2004-05-21,10570,5391,5179,5
2004-05-22,11737,5986,5751,5
2004-05-23,11545,5888,5657,5
2004-05-24,11064,5643,5421,5
2004-05-25,10348,5277,5071,5
2004-05-26,10191,5197,4994,5
2004-05-27,11410,5819,5591,5
2004-05-28,10569,5390,5179,5
2004-05-01,11404,5816,5588,5
2004-05-02,11374,5801,5573,5
2004-05-03,11902,6070,5832,5
2004-05-04,12451,6350,6101,5
2004-05-05,12117,6180,5937,5
2004-05-06,12497,6373,6124,5
2004-05-07,9355,4771,4584,5
2004-05-08,12289,6267,6022,5
2004-05-09,12265,6255,6010,5
2004-05-10,9455,4822,4633,5
2004-05-11,9821,5009,4812,5
2004-05-12,11884,6061,5823,5
2004-05-13,10983,5601,5382,5
2004-06-14,10572,5392,5180,6
2004-06-15,8479,4324,4155,6
2004-06-16,8722,4448,4274,6
2004-06-17,9349,4768,4581,6
2004-06-18,9693,4943,4750,6
2004-06-19,10910,5564,5346,6
2004-06-20,8611,4392,4219,6
2004-06-21,10119,5161,4958,6
2004-06-22,9164,4674,4490,6
2004-06-23,9391,4789,4602,6
2004-06-24,8841,4509,4332,6
2004-06-25,8489,4329,4160,6
2004-06-26,10990,5605,5385,6
2004-06-27,10747,5481,5266,6
2004-06-28,9114,4648,4466,6
2004-06-01,9455,4822,4633,6
2004-06-02,8354,4261,4093,6
2004-06-03,8830,4503,4327,6
2004-06-04,10055,5128,4927,6
2004-06-05,8614,4393,4221,6
2004-06-06,10364,5286,5078,6
2004-06-07,9817,5007,4810,6
2004-06-08,10405,5307,5098,6
2004-06-09,9284,4735,4549,6
2004-06-10,8420,4294,4126,6
2004-06-11,10168,5186,4982,6
2004-06-12,9828,5012,4816,6
2004-06-13,9464,4827,4637,6
2004-06-14,9690,4942,4748,6
2004-06-15,10673,5443,5230,6
2004-07-16,16242,8283,7959,7
2004-07-17,18589,9480,9109,7
2004-07-18,15814,8065,7749,7
2004-07-19,17708,9031,8677,7
2004-07-20,15064,7683,7381,7
2004-07-21,14133,7208,6925,7
2004-07-22,17061,8701,8360,7
2004-07-23,18672,9523,9149,7
2004-07-24,17675,9014,8661,7
2004-07-25,14589,7440,7149,7
2004-07-26,18418,9393,9025,7
2004-07-27,16155,8239,7916,7
2004-07-28,17706,9030,8676,7
2004-07-01,16727,8531,8196,7
2004-07-02,15185,7744,7441,7
2004-07-03,17025,8683,8342,7
2004-07-04,14112,7197,6915,7
2004-07-05,18740,9557,9183,7
2004-07-06,17104,8723,8381,7
2004-07-07,15664,7989,7675,7
2004-07-08,16797,8566,8231,7
2004-07-09,18244,9304,8940,7
2004-07-10,16281,8303,7978,7
2004-07-11,18510,9440,9070,7
2004-07-12,18873,9625,9248,7
2004-07-13,15599,7955,7644,7
2004-07-14,14439,7364,7075,7
2004-07-15,14157,7220,6937,7
2004-07-16,15684,7999,7685,7
2004-07-17,15760,8038,7722,7
2004-08-18,18460,9415,9045,8
2004-08-19,21219,10822,10397,8
2004-08-20,19267,9826,9441,8
2004-08-21,18673,9523,9150,8
2004-08-22,20835,10626,10209,8
2004-08-23,20481,10445,10036,8
2004-08-24,16650,8492,8158,8
2004-08-25,21895,11166,10729,8
2004-08-26,20032,10216,9816,8
2004-08-27,20373,10390,9983,8
2004-08-28,20958,10689,10269,8
2004-08-01,18595,9483,9112,8
2004-08-02,17100,8721,8379,8
2004-08-03,17945,9152,8793,8
2004-08-04,16554,8443,8111,8
2004-08-05,18452,9411,9041,8
2004-08-06,20828,10622,10206,8
2004-08-07,17763,9059,8704,8
2004-08-08,16862,8600,8262,8
2004-08-09,17805,9081,8724,8
2004-08-10,19566,9979,9587,8
2004-08-11,16580,8456,8124,8
2004-08-12,20666,10540,10126,8
2004-08-13,18346,9356,8990,8
2004-08-14,17666,9010,8656,8
2004-08-15,16966,8653,8313,8
2004-08-16,20689,10551,10138,8
2004-08-17,21335,10881,10454,8
2004-08-18,17610,8981,8629,8
2004-08-19,20360,10384,9976,8
2004-08-20,18701,9538,9163,8
2004-09-21,14821,7559,7262,9
2004-09-22,14894,7596,7298,9
2004-09-23,13491,6880,6611,9
2004-09-24,15495,7902,7593,9
2004-09-25,12587,6419,6168,9
2004-09-26,15608,7960,7648,9
2004-09-27,15222,7763,7459,9
2004-09-28,14924,7611,7313,9
2004-09-01,15543,7927,7616,9
2004-09-02,11864,6051,5813,9
2004-09-03,14665,7479,7186,9
2004-09-04,14609,7451,7158,9
2004-09-05,14673,7483,7190,9
2004-09-06,13538,6904,6634,9
2004-09-07,14123,7203,6920,9
2004-09-08,13967,7123,6844,9
2004-09-09,12833,6545,6288,9
2004-09-10,14028,7154,6874,9
2004-09-11,13641,6957,6684,9
2004-09-12,12491,6370,6121,9
2004-09-13,13555,6913,6642,9
2004-09-14,14269,7277,6992,9
2004-09-15,12883,6570,6313,9
2004-09-16,15599,7955,7644,9
2004-09-17,13200,6732,6468,9
2004-09-18,13074,6668,6406,9
2004-09-19,15726,8020,7706,9
2004-09-20,13188,6726,6462,9
2004-09-21,12604,6428,6176,9
2004-09-22,12173,6208,5965,9
2004-10-23,14127,7205,6922,10
2004-10-24,12982,6621,6361,10
2004-10-25,12440,6344,6096,10
2004-10-26,13396,6832,6564,10
2004-10-27,11452,5841,5611,10
2004-10-28,13124,6693,6431,10
2004-10-01,11571,5901,5670,10
2004-10-02,12812,6534,6278,10
2004-10-03,12043,6142,5901,10
2004-10-04,13540,6905,6635,10
2004-10-05,12216,6230,5986,10
2004-10-06,11189,5706,5483,10
2004-10-07,10876,5547,5329,10
2004-10-08,10701,5458,5243,10
2004-10-09,11643,5938,5705,10
2004-10-10,11129,5676,5453,10
2004-10-11,12260,6253,6007,10
2004-10-12,11358,5793,5565,10
2004-10-13,12095,6168,5927,10
2004-10-14,12184,6214,5970,10
2004-10-15,13009,6635,6374,10
2004-10-16,13360,6814,6546,10
2004-10-17,13601,6937,6664,10
2004-10-18,11110,5666,5444,10
2004-10-19,11533,5882,5651,10
2004-10-20,13236,6750,6486,10
2004-10-21,14175,7229,6946,10
2004-10-22,11407,5818,5589,10
2004-10-23,11317,5772,5545,10
2004-10-24,11429,5829,5600,10
2004-10-25,12257,6251,6006,10
2004-11-26,9195,4689,4506,11
2004-11-27,9657,4925,4732,11
2004-11-28,9066,4624,4442,11
2004-11-01,10140,5171,4969,11
2004-11-02,9270,4728,4542,11
2004-11-03,10925,5572,5353,11
2004-11-04,8615,4394,4221,11
2004-11-05,8240,4202,4038,11
2004-11-06,10831,5524,5307,11
2004-11-07,10255,5230,5025,11
2004-11-08,9715,4955,4760,11
2004-11-09,8555,4363,4192,11
2004-11-10,8850,4514,4336,11
2004-11-11,9535,4863,4672,11
2004-11-12,8196,4180,4016,11
2004-11-13,11020,5620,5400,11
2004-11-14,9123,4653,4470,11
2004-11-15,10030,5115,4915,11
2004-11-16,8598,4385,4213,11
2004-11-17,8308,4237,4071,11
2004-11-18,8282,4224,4058,11
2004-11-19,8899,4538,4361,11
2004-11-20,8385,4276,4109,11
2004-11-21,8696,4435,4261,11
2004-11-22,10455,5332,5123,11
2004-11-23,9557,4874,4683,11
2004-11-24,10884,5551,5333,11
2004-11-25,10024,5112,4912,11
2004-11-26,8238,4201,4037,11
2004-11-27,8205,4185,4020,11
2004-12-28,10746,5480,5266,12
2004-12-01,9806,5001,4805,12
2004-12-02,10697,5455,5242,12
2004-12-03,8746,4460,4286,12
2004-12-04,10341,5274,5067,12
2004-12-05,9413,4801,4612,12
2004-12-06,10018,5109,4909,12
2004-12-07,9632,4912,4720,12
2004-12-08,10921,5570,5351,12
2004-12-09,8899,4538,4361,12
2004-12-10,9533,4862,4671,12
2004-12-11,9890,5044,4846,12
2004-12-12,8875,4526,4349,12
2004-12-13,8332,4249,4083,12
2004-12-14,8257,4211,4046,12
2004-12-15,9070,4626,4444,12
2004-12-16,9458,4824,4634,12
2004-12-17,11029,5625,5404,12
2004-12-18,10106,5154,4952,12
2004-12-19,9417,4803,4614,12
2004-12-20,8383,4275,4108,12
2004-12-21,10807,5512,5295,12
2004-12-22,10077,5139,4938,12
2004-12-23,9750,4973,4777,12
2004-12-24,9913,5056,4857,12
2004-12-25,9598,4895,4703,12
2004-12-26,9717,4956,4761,12
2004-12-27,9696,4945,4751,12
2004-12-28,8698,4436,4262,12
2004-12-01,10971,5595,5376,12
2004-12-02,8678,4426,4252,12
2005-01-01,9320,4753,4567,1
2005-01-02,11282,5754,5528,1
2005-01-03,10900,5559,5341,1
2005-01-04,10416,5312,5104,1
2005-01-05,9628,4910,4718,1
2005-01-06,8950,4565,4385,1
2005-01-07,9907,5053,4854,1
2005-01-08,10944,5581,5363,1
2005-01-09,8601,4387,4214,1
2005-01-10,9580,4886,4694,1
2005-01-11,8600,4386,4214,1
2005-01-12,8614,4393,4221,1
2005-01-13,10734,5474,5260,1
2005-01-14,9882,5040,4842,1
2005-01-15,11068,5645,5423,1
2005-01-16,11272,5749,5523,1
2005-01-17,10772,5494,5278,1
2005-01-18,10738,5476,5262,1
2005-01-19,9605,4899,4706,1
2005-01-20,9056,4619,4437,1
2005-01-21,10998,5609,5389,1
2005-01-22,10831,5524,5307,1
2005-01-23,9629,4911,4718,1
2005-01-24,9527,4859,4668,1
2005-01-25,9516,4853,4663,1
2005-01-26,9759,4977,4782,1
2005-01-27,10730,5472,5258,1
2005-01-28,8680,4427,4253,1
2005-01-01,10436,5322,5114,1
2005-01-02,8640,4406,4234,1
2005-01-03,11209,5717,5492,1
2005-02-04,9029,4605,4424,2
2005-02-05,6969,3554,3415,2
2005-02-06,8502,4336,4166,2
2005-02-07,7686,3920,3766,2
2005-02-08,8557,4364,4193,2
2005-02-09,9314,4750,4564,2
2005-02-10,9054,4618,4436,2
2005-02-11,7432,3790,3642,2
2005-02-12,8546,4358,4188,2
2005-02-13,7281,3713,3568,2
2005-02-14,8247,4206,4041,2
2005-02-15,9137,4660,4477,2
2005-02-16,8862,4520,4342,2
2005-02-17,9263,4724,4539,2
2005-02-18,7434,3791,3643,2
2005-02-19,9257,4721,4536,2
2005-02-20,8632,4402,4230,2
2005-02-21,7562,3857,3705,2
2005-02-22,9117,4650,4467,2
2005-02-23,8337,4252,4085,2
2005-02-24,8879,4528,4351,2
2005-02-25,8163,4163,4000,2
2005-02-26,9266,4726,4540,2
2005-02-27,7584,3868,3716,2
2005-02-28,8387,4277,4110,2
2005-02-01,7445,3797,3648,2
2005-02-02,7678,3916,3762,2
2005-02-03,8713,4444,4269,2
2005-02-04,7970,4065,3905,2
2005-02-05,7980,4070,3910,2
2005-03-06,10561,5386,5175,3
2005-03-07,10943,5581,5362,3
2005-03-08,10294,5250,5044,3
2005-03-09,10148,5175,4973,3
2005-03-10,12870,6564,6306,3
2005-03-11,12392,6320,6072,3
2005-03-12,11215,5720,5495,3
2005-03-13,10300,5253,5047,3
2005-03-14,12061,6151,5910,3
2005-03-15,10143,5173,4970,3
2005-03-16,12137,6190,5947,3
2005-03-17,11662,5948,5714,3
2005-03-18,12462,6356,6106,3
2005-03-19,12093,6167,5926,3
2005-03-20,10002,5101,4901,3
2005-03-21,12860,6559,6301,3
2005-03-22,12654,6454,6200,3
2005-03-23,9781,4988,4793,3
2005-03-24,9786,4991,4795,3
2005-03-25,11279,5752,5527,3
2005-03-26,12373,6310,6063,3
2005-03-27,12971,6615,6356,3
2005-03-28,12895,6576,6319,3
2005-03-01,9994,5097,4897,3
2005-03-02,12601,6427,6174,3
2005-03-03,13050,6656,6394,3
2005-03-04,10107,5155,4952,3
2005-03-05,10489,5349,5140,3
