year,month,airport_code,airport_name,passengers
2014,11,MEK,Meknes,2431
2014,12,MEK,Meknes,2030
2015,1,RAK,Marrakech Menara,226929
2015,2,RAK,Marrakech Menara,173589
2015,3,RAK,Marrakech Menara,269112
2015,4,RAK,Marrakech Menara,299060
2015,5,RAK,Marrakech Menara,297520
2015,6,RAK,Marrakech Menara,280837
2015,7,RAK,Marrakech Menara,405139
2015,8,RAK,Marrakech Menara,494047
2015,9,RAK,Marrakech Menara,373885
2015,10,RAK,Marrakech Menara,335506
2015,11,RAK,Marrakech Menara,256695
2015,12,RAK,Marrakech Menara,279556
2015,1,CMN,Casablanca Mohammed V,257843
2015,2,CMN,Casablanca Mohammed V,215374
2015,3,CMN,Casablanca Mohammed V,284353
2015,4,CMN,Casablanca Mohammed V,342629
2015,5,CMN,Casablanca Mohammed V,338019
2015,6,CMN,Casablanca Mohammed V,323109
2015,7,CMN,Casablanca Mohammed V,576836
2015,8,CMN,Casablanca Mohammed V,563357
2015,9,CMN,Casablanca Mohammed V,474648
2015,10,CMN,Casablanca Mohammed V,359234
2015,11,CMN,Casablanca Mohammed V,327295
2015,12,CMN,Casablanca Mohammed V,336555
2015,1,TNG,Tanger Ibn Battouta,120673
2015,2,TNG,Tanger Ibn Battouta,110198
2015,3,TNG,Tanger Ibn Battouta,146828
2015,4,TNG,Tanger Ibn Battouta,165270
2015,5,TNG,Tanger Ibn Battouta,162071
2015,6,TNG,Tanger Ibn Battouta,165356
2015,7,TNG,Tanger Ibn Battouta,268003
2015,8,TNG,Tanger Ibn Battouta,312904
2015,9,TNG,Tanger Ibn Battouta,230711
2015,10,TNG,Tanger Ibn Battouta,189930
2015,11,TNG,Tanger Ibn Battouta,163240
2015,12,TNG,Tanger Ibn Battouta,143755
2015,1,AGA,Agadir Al Massira,95261
2015,2,AGA,Agadir Al Massira,70017
2015,3,AGA,Agadir Al Massira,102392
2015,4,AGA,Agadir Al Massira,123047
2015,5,AGA,Agadir Al Massira,116188
2015,6,AGA,Agadir Al Massira,106633
2015,7,AGA,Agadir Al Massira,164822
2015,8,AGA,Agadir Al Massira,201365
2015,9,AGA,Agadir Al Massira,153800
2015,10,AGA,Agadir Al Massira,126181
2015,11,AGA,Agadir Al Massira,110631
2015,12,AGA,Agadir Al Massira,99716
2015,1,FEZ,Fès Saïss,50171
2015,2,FEZ,Fès Saïss,37214
2015,3,FEZ,Fès Saïss,58721
2015,4,FEZ,Fès Saïss,63207
2015,5,FEZ,Fès Saïss,66082
2015,6,FEZ,Fès Saïss,51235
2015,7,FEZ,Fès Saïss,94115
2015,8,FEZ,Fès Saïss,115622
2015,9,FEZ,Fès Saïss,76524
2015,10,FEZ,Fès Saïss,73853
2015,11,FEZ,Fès Saïss,51242
2015,12,FEZ,Fès Saïss,58166
2015,1,RBA,Rabat-Salé,36850
2015,2,RBA,Rabat-Salé,30512
2015,3,RBA,Rabat-Salé,37810
2015,4,RBA,Rabat-Salé,41949
2015,5,RBA,Rabat-Salé,47181
2015,6,RBA,Rabat-Salé,40699
2015,7,RBA,Rabat-Salé,62380
2015,8,RBA,Rabat-Salé,81705
2015,9,RBA,Rabat-Salé,56310
2015,10,RBA,Rabat-Salé,54990
2015,11,RBA,Rabat-Salé,43576
2015,12,RBA,Rabat-Salé,43169
2015,1,OUD,Oujda Angads,19473
2015,2,OUD,Oujda Angads,15736
2015,3,OUD,Oujda Angads,22365
2015,4,OUD,Oujda Angads,25202
2015,5,OUD,Oujda Angads,28343
2015,6,OUD,Oujda Angads,23268
2015,7,OUD,Oujda Angads,35738
2015,8,OUD,Oujda Angads,44387
2015,9,OUD,Oujda Angads,31040
2015,10,OUD,Oujda Angads,27347
2015,11,OUD,Oujda Angads,20513
2015,12,OUD,Oujda Angads,21635
2015,1,NDR,Nador Ibn Batouta,18426
2015,2,NDR,Nador Ibn Batouta,13550
2015,3,NDR,Nador Ibn Batouta,20226
2015,4,NDR,Nador Ibn Batouta,24718
2015,5,NDR,Nador Ibn Batouta,23514
2015,6,NDR,Nador Ibn Batouta,20113
2015,7,NDR,Nador Ibn Batouta,37645
2015,8,NDR,Nador Ibn Batouta,42785
2015,9,NDR,Nador Ibn Batouta,29236
2015,10,NDR,Nador Ibn Batouta,27928
2015,11,NDR,Nador Ibn Batouta,20211
2015,12,NDR,Nador Ibn Batouta,21450
2015,1,ERH,Errachidia Moulay Ali Cherif,9390
2015,2,ERH,Errachidia Moulay Ali Cherif,6620
2015,3,ERH,Errachidia Moulay Ali Cherif,10780
2015,4,ERH,Errachidia Moulay Ali Cherif,11395
2015,5,ERH,Errachidia Moulay Ali Cherif,12670
2015,6,ERH,Errachidia Moulay Ali Cherif,9581
2015,7,ERH,Errachidia Moulay Ali Cherif,18325
2015,8,ERH,Errachidia Moulay Ali Cherif,21885
2015,9,ERH,Errachidia Moulay Ali Cherif,15834
2015,10,ERH,Errachidia Moulay Ali Cherif,13901
2015,11,ERH,Errachidia Moulay Ali Cherif,10879
2015,12,ERH,Errachidia Moulay Ali Cherif,10172
2015,1,VIL,Dakhla,6667
2015,2,VIL,Dakhla,6180
2015,3,VIL,Dakhla,8633
2015,4,VIL,Dakhla,10701
2015,5,VIL,Dakhla,10435
2015,6,VIL,Dakhla,8079
2015,7,VIL,Dakhla,13840
2015,8,VIL,Dakhla,17684
2015,9,VIL,Dakhla,13212
2015,10,VIL,Dakhla,11428
2015,11,VIL,Dakhla,8376
2015,12,VIL,Dakhla,8357
2015,1,EUN,Laayoune Hassan I,7569
2015,2,EUN,Laayoune Hassan I,6398
2015,3,EUN,Laayoune Hassan I,7789
2015,4,EUN,Laayoune Hassan I,9505
2015,5,EUN,Laayoune Hassan I,10334
2015,6,EUN,Laayoune Hassan I,9163
2015,7,EUN,Laayoune Hassan I,13348
2015,8,EUN,Laayoune Hassan I,17084
2015,9,EUN,Laayoune Hassan I,12720
2015,10,EUN,Laayoune Hassan I,11678
2015,11,EUN,Laayoune Hassan I,8362
2015,12,EUN,Laayoune Hassan I,8687
2015,1,TTU,Tetouan Sania Ramel,4784
2015,2,TTU,Tetouan Sania Ramel,3740
2015,3,TTU,Tetouan Sania Ramel,5067
2015,4,TTU,Tetouan Sania Ramel,6248
2015,5,TTU,Tetouan Sania Ramel,6163
2015,6,TTU,Tetouan Sania Ramel,5422
2015,7,TTU,Tetouan Sania Ramel,8830
2015,8,TTU,Tetouan Sania Ramel,10681
2015,9,TTU,Tetouan Sania Ramel,7035
2015,10,TTU,Tetouan Sania Ramel,7261
2015,11,TTU,Tetouan Sania Ramel,4967
2015,12,TTU,Tetouan Sania Ramel,5484
2015,1,ESU,Essaouira Mogador,4135
2015,2,ESU,Essaouira Mogador,3538
2015,3,ESU,Essaouira Mogador,4963
2015,4,ESU,Essaouira Mogador,5961
2015,5,ESU,Essaouira Mogador,5637
2015,6,ESU,Essaouira Mogador,5361
2015,7,ESU,Essaouira Mogador,9420
2015,8,ESU,Essaouira Mogador,10328
2015,9,ESU,Essaouira Mogador,7054
2015,10,ESU,Essaouira Mogador,6235
2015,11,ESU,Essaouira Mogador,4617
2015,12,ESU,Essaouira Mogador,5001
2015,1,OZZ,Ouarzazate,3487
2015,2,OZZ,Ouarzazate,2724
2015,3,OZZ,Ouarzazate,3668
2015,4,OZZ,Ouarzazate,3859
2015,5,OZZ,Ouarzazate,4117
2015,6,OZZ,Ouarzazate,4010
2015,7,OZZ,Ouarzazate,6920
2015,8,OZZ,Ouarzazate,8053
2015,9,OZZ,Ouarzazate,5432
2015,10,OZZ,Ouarzazate,4907
2015,11,OZZ,Ouarzazate,3444
2015,12,OZZ,Ouarzazate,3641
2015,1,MEK,Meknes,2066
2015,2,MEK,Meknes,1704
2015,3,MEK,Meknes,2336
2015,4,MEK,Meknes,2865
2015,5,MEK,Meknes,2710
2015,6,MEK,Meknes,2222
2015,7,MEK,Meknes,4112
2015,8,MEK,Meknes,4691
2015,9,MEK,Meknes,3768
2015,10,MEK,Meknes,2865
2015,11,MEK,Meknes,2475
2015,12,MEK,Meknes,2343
2016,1,RAK,Marrakech Menara,253568
2016,2,RAK,Marrakech Menara,211968
2016,3,RAK,Marrakech Menara,279053
2016,4,RAK,Marrakech Menara,313822
2016,5,RAK,Marrakech Menara,304656
2016,6,RAK,Marrakech Menara,275302
2016,7,RAK,Marrakech Menara,447965
2016,8,RAK,Marrakech Menara,508846
2016,9,RAK,Marrakech Menara,399474
2016,10,RAK,Marrakech Menara,393684
2016,11,RAK,Marrakech Menara,298544
2016,12,RAK,Marrakech Menara,272913
2016,1,CMN,Casablanca Mohammed V,293571
2016,2,CMN,Casablanca Mohammed V,227070
2016,3,CMN,Casablanca Mohammed V,305190
2016,4,CMN,Casablanca Mohammed V,351009
2016,5,CMN,Casablanca Mohammed V,352017
2016,6,CMN,Casablanca Mohammed V,331616
2016,7,CMN,Casablanca Mohammed V,574624
2016,8,CMN,Casablanca Mohammed V,659079
2016,9,CMN,Casablanca Mohammed V,456225
2016,10,CMN,Casablanca Mohammed V,422783
2016,11,CMN,Casablanca Mohammed V,353416
2016,12,CMN,Casablanca Mohammed V,300885
2016,1,TNG,Tanger Ibn Battouta,137910
2016,2,TNG,Tanger Ibn Battouta,129521
2016,3,TNG,Tanger Ibn Battouta,153356
2016,4,TNG,Tanger Ibn Battouta,191136
2016,5,TNG,Tanger Ibn Battouta,196680
2016,6,TNG,Tanger Ibn Battouta,181081
2016,7,TNG,Tanger Ibn Battouta,312774
2016,8,TNG,Tanger Ibn Battouta,310682
2016,9,TNG,Tanger Ibn Battouta,252436
2016,10,TNG,Tanger Ibn Battouta,228681
2016,11,TNG,Tanger Ibn Battouta,152142
2016,12,TNG,Tanger Ibn Battouta,174382
2016,1,AGA,Agadir Al Massira,90646
2016,2,AGA,Agadir Al Massira,72769
2016,3,AGA,Agadir Al Massira,103269
2016,4,AGA,Agadir Al Massira,115281
2016,5,AGA,Agadir Al Massira,104228
2016,6,AGA,Agadir Al Massira,95169
2016,7,AGA,Agadir Al Massira,159714
2016,8,AGA,Agadir Al Massira,206035
2016,9,AGA,Agadir Al Massira,131491
2016,10,AGA,Agadir Al Massira,141025
2016,11,AGA,Agadir Al Massira,97571
2016,12,AGA,Agadir Al Massira,108311
2016,1,FEZ,Fès Saïss,49988
2016,2,FEZ,Fès Saïss,41934
2016,3,FEZ,Fès Saïss,51916
2016,4,FEZ,Fès Saïss,59201
2016,5,FEZ,Fès Saïss,61257
2016,6,FEZ,Fès Saïss,51791
2016,7,FEZ,Fès Saïss,87200
2016,8,FEZ,Fès Saïss,109080
2016,9,FEZ,Fès Saïss,77047
2016,10,FEZ,Fès Saïss,70400
2016,11,FEZ,Fès Saïss,50173
2016,12,FEZ,Fès Saïss,52604
2016,1,RBA,Rabat-Salé,32363
2016,2,RBA,Rabat-Salé,25938
2016,3,RBA,Rabat-Salé,35620
2016,4,RBA,Rabat-Salé,39750
2016,5,RBA,Rabat-Salé,42249
2016,6,RBA,Rabat-Salé,36952
2016,7,RBA,Rabat-Salé,62141
2016,8,RBA,Rabat-Salé,76314
2016,9,RBA,Rabat-Salé,56309
2016,10,RBA,Rabat-Salé,42301
2016,11,RBA,Rabat-Salé,34082
2016,12,RBA,Rabat-Salé,32738
2016,1,OUD,Oujda Angads,18829
2016,2,OUD,Oujda Angads,14995
2016,3,OUD,Oujda Angads,24452
2016,4,OUD,Oujda Angads,23947
2016,5,OUD,Oujda Angads,26723
2016,6,OUD,Oujda Angads,22710
2016,7,OUD,Oujda Angads,40024
2016,8,OUD,Oujda Angads,46235
2016,9,OUD,Oujda Angads,30528
2016,10,OUD,Oujda Angads,30948
2016,11,OUD,Oujda Angads,22270
2016,12,OUD,Oujda Angads,23396
2016,1,NDR,Nador Ibn Batouta,17551
2016,2,NDR,Nador Ibn Batouta,15240
2016,3,NDR,Nador Ibn Batouta,20163
2016,4,NDR,Nador Ibn Batouta,25319
2016,5,NDR,Nador Ibn Batouta,22916
2016,6,NDR,Nador Ibn Batouta,24391
2016,7,NDR,Nador Ibn Batouta,39262
2016,8,NDR,Nador Ibn Batouta,41056
2016,9,NDR,Nador Ibn Batouta,32759
2016,10,NDR,Nador Ibn Batouta,27366
2016,11,NDR,Nador Ibn Batouta,22900
2016,12,NDR,Nador Ibn Batouta,23450
2016,1,ERH,Errachidia Moulay Ali Cherif,9918
2016,2,ERH,Errachidia Moulay Ali Cherif,8514
2016,3,ERH,Errachidia Moulay Ali Cherif,11873
2016,4,ERH,Errachidia Moulay Ali Cherif,12487
2016,5,ERH,Errachidia Moulay Ali Cherif,11364
2016,6,ERH,Errachidia Moulay Ali Cherif,10579
2016,7,ERH,Errachidia Moulay Ali Cherif,18126
2016,8,ERH,Errachidia Moulay Ali Cherif,23017
2016,9,ERH,Errachidia Moulay Ali Cherif,16916
2016,10,ERH,Errachidia Moulay Ali Cherif,14122
2016,11,ERH,Errachidia Moulay Ali Cherif,11012
2016,12,ERH,Errachidia Moulay Ali Cherif,11886
2016,1,VIL,Dakhla,8386
2016,2,VIL,Dakhla,6185
2016,3,VIL,Dakhla,9595
2016,4,VIL,Dakhla,9659
2016,5,VIL,Dakhla,10006
2016,6,VIL,Dakhla,8456
2016,7,VIL,Dakhla,16166
2016,8,VIL,Dakhla,18803
2016,9,VIL,Dakhla,11721
2016,10,VIL,Dakhla,11073
2016,11,VIL,Dakhla,8214
2016,12,VIL,Dakhla,9025
2016,1,EUN,Laayoune Hassan I,7151
2016,2,EUN,Laayoune Hassan I,6194
2016,3,EUN,Laayoune Hassan I,8294
2016,4,EUN,Laayoune Hassan I,9868
2016,5,EUN,Laayoune Hassan I,9597
2016,6,EUN,Laayoune Hassan I,7919
2016,7,EUN,Laayoune Hassan I,13456
2016,8,EUN,Laayoune Hassan I,16360
2016,9,EUN,Laayoune Hassan I,10439
2016,10,EUN,Laayoune Hassan I,9669
2016,11,EUN,Laayoune Hassan I,8280
2016,12,EUN,Laayoune Hassan I,8246
2016,1,TTU,Tetouan Sania Ramel,4961
2016,2,TTU,Tetouan Sania Ramel,4291
2016,3,TTU,Tetouan Sania Ramel,6194
2016,4,TTU,Tetouan Sania Ramel,7150
2016,5,TTU,Tetouan Sania Ramel,7113
2016,6,TTU,Tetouan Sania Ramel,5638
2016,7,TTU,Tetouan Sania Ramel,10286
2016,8,TTU,Tetouan Sania Ramel,13238
2016,9,TTU,Tetouan Sania Ramel,7839
2016,10,TTU,Tetouan Sania Ramel,8277
2016,11,TTU,Tetouan Sania Ramel,5652
2016,12,TTU,Tetouan Sania Ramel,6644
2016,1,ESU,Essaouira Mogador,4425
2016,2,ESU,Essaouira Mogador,3339
2016,3,ESU,Essaouira Mogador,4332
2016,4,ESU,Essaouira Mogador,5499
2016,5,ESU,Essaouira Mogador,5971
2016,6,ESU,Essaouira Mogador,4514
2016,7,ESU,Essaouira Mogador,8441
2016,8,ESU,Essaouira Mogador,8652
2016,9,ESU,Essaouira Mogador,6934
2016,10,ESU,Essaouira Mogador,5999
2016,11,ESU,Essaouira Mogador,4656
2016,12,ESU,Essaouira Mogador,4802
2016,1,OZZ,Ouarzazate,3012
2016,2,OZZ,Ouarzazate,2667
2016,3,OZZ,Ouarzazate,3587
2016,4,OZZ,Ouarzazate,3996
2016,5,OZZ,Ouarzazate,4504
2016,6,OZZ,Ouarzazate,3463
2016,7,OZZ,Ouarzazate,6365
2016,8,OZZ,Ouarzazate,6776
2016,9,OZZ,Ouarzazate,5554
2016,10,OZZ,Ouarzazate,5230
2016,11,OZZ,Ouarzazate,3615
2016,12,OZZ,Ouarzazate,3716
2016,1,MEK,Meknes,2413
2016,2,MEK,Meknes,2089
2016,3,MEK,Meknes,2463
2016,4,MEK,Meknes,2869
2016,5,MEK,Meknes,2814
2016,6,MEK,Meknes,2423
2016,7,MEK,Meknes,4785
2016,8,MEK,Meknes,5117
2016,9,MEK,Meknes,4032
2016,10,MEK,Meknes,3511
2016,11,MEK,Meknes,2781
2016,12,MEK,Meknes,2646
2017,1,RAK,Marrakech Menara,252320
2017,2,RAK,Marrakech Menara,208186
2017,3,RAK,Marrakech Menara,297324
2017,4,RAK,Marrakech Menara,320499
2017,5,RAK,Marrakech Menara,349793
2017,6,RAK,Marrakech Menara,273598
2017,7,RAK,Marrakech Menara,463855
2017,8,RAK,Marrakech Menara,546126
2017,9,RAK,Marrakech Menara,411001
2017,10,RAK,Marrakech Menara,349160
2017,11,RAK,Marrakech Menara,310197
2017,12,RAK,Marrakech Menara,271357
2017,1,CMN,Casablanca Mohammed V,349264
2017,2,CMN,Casablanca Mohammed V,247190
2017,3,CMN,Casablanca Mohammed V,378472
2017,4,CMN,Casablanca Mohammed V,419877
2017,5,CMN,Casablanca Mohammed V,466391
2017,6,CMN,Casablanca Mohammed V,391472
2017,7,CMN,Casablanca Mohammed V,600434
2017,8,CMN,Casablanca Mohammed V,708165
2017,9,CMN,Casablanca Mohammed V,534746
2017,10,CMN,Casablanca Mohammed V,481627
2017,11,CMN,Casablanca Mohammed V,410185
2017,12,CMN,Casablanca Mohammed V,399144
2017,1,TNG,Tanger Ibn Battouta,141091
2017,2,TNG,Tanger Ibn Battouta,120425
2017,3,TNG,Tanger Ibn Battouta,167696
2017,4,TNG,Tanger Ibn Battouta,181321
2017,5,TNG,Tanger Ibn Battouta,179088
2017,6,TNG,Tanger Ibn Battouta,153656
2017,7,TNG,Tanger Ibn Battouta,301089
2017,8,TNG,Tanger Ibn Battouta,335461
2017,9,TNG,Tanger Ibn Battouta,236801
2017,10,TNG,Tanger Ibn Battouta,196427
2017,11,TNG,Tanger Ibn Battouta,151514
2017,12,TNG,Tanger Ibn Battouta,175393
2017,1,AGA,Agadir Al Massira,86574
2017,2,AGA,Agadir Al Massira,72668
2017,3,AGA,Agadir Al Massira,108355
2017,4,AGA,Agadir Al Massira,126749
2017,5,AGA,Agadir Al Massira,116113
2017,6,AGA,Agadir Al Massira,105996
2017,7,AGA,Agadir Al Massira,176692
2017,8,AGA,Agadir Al Massira,230148
2017,9,AGA,Agadir Al Massira,159517
2017,10,AGA,Agadir Al Massira,141244
2017,11,AGA,Agadir Al Massira,106465
2017,12,AGA,Agadir Al Massira,107954
2017,1,FEZ,Fès Saïss,56556
2017,2,FEZ,Fès Saïss,44658
2017,3,FEZ,Fès Saïss,64909
2017,4,FEZ,Fès Saïss,68271
2017,5,FEZ,Fès Saïss,63357
2017,6,FEZ,Fès Saïss,63608
2017,7,FEZ,Fès Saïss,104934
2017,8,FEZ,Fès Saïss,114222
2017,9,FEZ,Fès Saïss,81352
2017,10,FEZ,Fès Saïss,84413
2017,11,FEZ,Fès Saïss,65306
2017,12,FEZ,Fès Saïss,65513
2017,1,RBA,Rabat-Salé,37348
2017,2,RBA,Rabat-Salé,29825
2017,3,RBA,Rabat-Salé,43448
2017,4,RBA,Rabat-Salé,46357
2017,5,RBA,Rabat-Salé,45292
2017,6,RBA,Rabat-Salé,43595
2017,7,RBA,Rabat-Salé,66330
2017,8,RBA,Rabat-Salé,79997
2017,9,RBA,Rabat-Salé,61682
2017,10,RBA,Rabat-Salé,56917
2017,11,RBA,Rabat-Salé,46863
2017,12,RBA,Rabat-Salé,42267
2017,1,OUD,Oujda Angads,22463
2017,2,OUD,Oujda Angads,17939
2017,3,OUD,Oujda Angads,26742
2017,4,OUD,Oujda Angads,32939
2017,5,OUD,Oujda Angads,30621
2017,6,OUD,Oujda Angads,26522
2017,7,OUD,Oujda Angads,46052
2017,8,OUD,Oujda Angads,54194
2017,9,OUD,Oujda Angads,38094
2017,10,OUD,Oujda Angads,37935
2017,11,OUD,Oujda Angads,26767
2017,12,OUD,Oujda Angads,29080
2017,1,NDR,Nador Ibn Batouta,19773
2017,2,NDR,Nador Ibn Batouta,16095
2017,3,NDR,Nador Ibn Batouta,25608
2017,4,NDR,Nador Ibn Batouta,29870
2017,5,NDR,Nador Ibn Batouta,29694
2017,6,NDR,Nador Ibn Batouta,25160
2017,7,NDR,Nador Ibn Batouta,43365
2017,8,NDR,Nador Ibn Batouta,52973
2017,9,NDR,Nador Ibn Batouta,33131
2017,10,NDR,Nador Ibn Batouta,32231
2017,11,NDR,Nador Ibn Batouta,23221
2017,12,NDR,Nador Ibn Batouta,22931
2017,1,ERH,Errachidia Moulay Ali Cherif,9628
2017,2,ERH,Errachidia Moulay Ali Cherif,7460
2017,3,ERH,Errachidia Moulay Ali Cherif,9969
2017,4,ERH,Errachidia Moulay Ali Cherif,13442
2017,5,ERH,Errachidia Moulay Ali Cherif,13133
2017,6,ERH,Errachidia Moulay Ali Cherif,10137
2017,7,ERH,Errachidia Moulay Ali Cherif,18310
2017,8,ERH,Errachidia Moulay Ali Cherif,21778
2017,9,ERH,Errachidia Moulay Ali Cherif,14659
2017,10,ERH,Errachidia Moulay Ali Cherif,14980
2017,11,ERH,Errachidia Moulay Ali Cherif,9953
2017,12,ERH,Errachidia Moulay Ali Cherif,9817
2017,1,VIL,Dakhla,8870
2017,2,VIL,Dakhla,7652
2017,3,VIL,Dakhla,9015
2017,4,VIL,Dakhla,11524
2017,5,VIL,Dakhla,10924
2017,6,VIL,Dakhla,10518
2017,7,VIL,Dakhla,15209
2017,8,VIL,Dakhla,21505
2017,9,VIL,Dakhla,15355
2017,10,VIL,Dakhla,13681
2017,11,VIL,Dakhla,9259
2017,12,VIL,Dakhla,9768
2017,1,EUN,Laayoune Hassan I,8558
2017,2,EUN,Laayoune Hassan I,6503
2017,3,EUN,Laayoune Hassan I,8413
2017,4,EUN,Laayoune Hassan I,11113
2017,5,EUN,Laayoune Hassan I,11349
2017,6,EUN,Laayoune Hassan I,8530
2017,7,EUN,Laayoune Hassan I,14097
2017,8,EUN,Laayoune Hassan I,17581
2017,9,EUN,Laayoune Hassan I,12168
2017,10,EUN,Laayoune Hassan I,11860
2017,11,EUN,Laayoune Hassan I,8276
2017,12,EUN,Laayoune Hassan I,9825
2017,1,TTU,Tetouan Sania Ramel,4867
2017,2,TTU,Tetouan Sania Ramel,4410
2017,3,TTU,Tetouan Sania Ramel,6305
2017,4,TTU,Tetouan Sania Ramel,7541
2017,5,TTU,Tetouan Sania Ramel,7468
2017,6,TTU,Tetouan Sania Ramel,5879
2017,7,TTU,Tetouan Sania Ramel,10701
2017,8,TTU,Tetouan Sania Ramel,12546
2017,9,TTU,Tetouan Sania Ramel,9711
2017,10,TTU,Tetouan Sania Ramel,7953
2017,11,TTU,Tetouan Sania Ramel,6135
2017,12,TTU,Tetouan Sania Ramel,6318
2017,1,ESU,Essaouira Mogador,4237
2017,2,ESU,Essaouira Mogador,3744
2017,3,ESU,Essaouira Mogador,5512
2017,4,ESU,Essaouira Mogador,5726
2017,5,ESU,Essaouira Mogador,5970
2017,6,ESU,Essaouira Mogador,4546
2017,7,ESU,Essaouira Mogador,8558
2017,8,ESU,Essaouira Mogador,10170
2017,9,ESU,Essaouira Mogador,7202
2017,10,ESU,Essaouira Mogador,6526
2017,11,ESU,Essaouira Mogador,5164
2017,12,ESU,Essaouira Mogador,4699
2017,1,OZZ,Ouarzazate,3199
2017,2,OZZ,Ouarzazate,2901
2017,3,OZZ,Ouarzazate,3858
2017,4,OZZ,Ouarzazate,4821
2017,5,OZZ,Ouarzazate,5088
2017,6,OZZ,Ouarzazate,4138
2017,7,OZZ,Ouarzazate,6513
2017,8,OZZ,Ouarzazate,8158
2017,9,OZZ,Ouarzazate,5628
2017,10,OZZ,Ouarzazate,5806
2017,11,OZZ,Ouarzazate,4388
2017,12,OZZ,Ouarzazate,3986
2017,1,MEK,Meknes,2326
2017,2,MEK,Meknes,2052
2017,3,MEK,Meknes,2408
2017,4,MEK,Meknes,2875
2017,5,MEK,Meknes,2871
2017,6,MEK,Meknes,2533
2017,7,MEK,Meknes,4435
2017,8,MEK,Meknes,5206
2017,9,MEK,Meknes,3404
2017,10,MEK,Meknes,3355
2017,11,MEK,Meknes,2815
2017,12,MEK,Meknes,2592
2018,1,RAK,Marrakech Menara,272521
2018,2,RAK,Marrakech Menara,232280
2018,3,RAK,Marrakech Menara,282783
2018,4,RAK,Marrakech Menara,355068
2018,5,RAK,Marrakech Menara,380149
2018,6,RAK,Marrakech Menara,319606
2018,7,RAK,Marrakech Menara,565613
2018,8,RAK,Marrakech Menara,661107
2018,9,RAK,Marrakech Menara,419087
2018,10,RAK,Marrakech Menara,385481
2018,11,RAK,Marrakech Menara,309758
2018,12,RAK,Marrakech Menara,302105
2018,1,CMN,Casablanca Mohammed V,323683
2018,2,CMN,Casablanca Mohammed V,237653
2018,3,CMN,Casablanca Mohammed V,360764
2018,4,CMN,Casablanca Mohammed V,379462
2018,5,CMN,Casablanca Mohammed V,374136
2018,6,CMN,Casablanca Mohammed V,360230
2018,7,CMN,Casablanca Mohammed V,659095
2018,8,CMN,Casablanca Mohammed V,683891
2018,9,CMN,Casablanca Mohammed V,548762
2018,10,CMN,Casablanca Mohammed V,490654
2018,11,CMN,Casablanca Mohammed V,365832
2018,12,CMN,Casablanca Mohammed V,348483
2018,1,TNG,Tanger Ibn Battouta,144198
2018,2,TNG,Tanger Ibn Battouta,122805
2018,3,TNG,Tanger Ibn Battouta,155228
2018,4,TNG,Tanger Ibn Battouta,183035
2018,5,TNG,Tanger Ibn Battouta,193808
2018,6,TNG,Tanger Ibn Battouta,147556
2018,7,TNG,Tanger Ibn Battouta,269002
2018,8,TNG,Tanger Ibn Battouta,301764
2018,9,TNG,Tanger Ibn Battouta,245728
2018,10,TNG,Tanger Ibn Battouta,189349
2018,11,TNG,Tanger Ibn Battouta,168845
2018,12,TNG,Tanger Ibn Battouta,159608
2018,1,AGA,Agadir Al Massira,84004
2018,2,AGA,Agadir Al Massira,74256
2018,3,AGA,Agadir Al Massira,102683
2018,4,AGA,Agadir Al Massira,115806
2018,5,AGA,Agadir Al Massira,122551
2018,6,AGA,Agadir Al Massira,95532
2018,7,AGA,Agadir Al Massira,180767
2018,8,AGA,Agadir Al Massira,197100
2018,9,AGA,Agadir Al Massira,140994
2018,10,AGA,Agadir Al Massira,132942
2018,11,AGA,Agadir Al Massira,100507
2018,12,AGA,Agadir Al Massira,97308
2018,1,FEZ,Fès Saïss,48247
2018,2,FEZ,Fès Saïss,42363
2018,3,FEZ,Fès Saïss,57513
2018,4,FEZ,Fès Saïss,65752
2018,5,FEZ,Fès Saïss,77983
2018,6,FEZ,Fès Saïss,68356
2018,7,FEZ,Fès Saïss,97352
2018,8,FEZ,Fès Saïss,112666
2018,9,FEZ,Fès Saïss,93127
2018,10,FEZ,Fès Saïss,85977
2018,11,FEZ,Fès Saïss,58512
2018,12,FEZ,Fès Saïss,61253
2018,1,RBA,Rabat-Salé,39498
2018,2,RBA,Rabat-Salé,31875
2018,3,RBA,Rabat-Salé,46697
2018,4,RBA,Rabat-Salé,49103
2018,5,RBA,Rabat-Salé,51508
2018,6,RBA,Rabat-Salé,44081
2018,7,RBA,Rabat-Salé,84449
2018,8,RBA,Rabat-Salé,97663
2018,9,RBA,Rabat-Salé,68982
2018,10,RBA,Rabat-Salé,58998
2018,11,RBA,Rabat-Salé,47141
2018,12,RBA,Rabat-Salé,46007
2018,1,OUD,Oujda Angads,23853
2018,2,OUD,Oujda Angads,18430
2018,3,OUD,Oujda Angads,24619
2018,4,OUD,Oujda Angads,27751
2018,5,OUD,Oujda Angads,29583
2018,6,OUD,Oujda Angads,28175
2018,7,OUD,Oujda Angads,45538
2018,8,OUD,Oujda Angads,54751
2018,9,OUD,Oujda Angads,40211
2018,10,OUD,Oujda Angads,35532
2018,11,OUD,Oujda Angads,28109
2018,12,OUD,Oujda Angads,24420
2018,1,NDR,Nador Ibn Batouta,22788
2018,2,NDR,Nador Ibn Batouta,16720
2018,3,NDR,Nador Ibn Batouta,23657
2018,4,NDR,Nador Ibn Batouta,30397
